name,descripcion,latitud,longitud,coordenadas,tipo,direccion,bd
Unidad de Investigación de Delitos para Personas Migrantes y el Mecanismo de Apoyo Exterior Mexicano de Búsqueda e Investigación (UIDPM),FISCALÍAS ESPECIALIZADAS PARA PERSONAS MIGRANTES ,,,,GOB,"Av. Insurgentes 20, Col. Roma Norte C.P.06700, Cuauhtémoc, Ciudad de México",Directorio OIM
Fiscalía Especializada de Atención para Personas Migrantes,FISCALÍAS ESPECIALIZADAS PARA PERSONAS MIGRANTES ,,,,GOB,"Blvd. Díaz Ordáz 9, Col. Lomas de Sayula, C.P.30740, Tapachula, Chiapas",Directorio OIM
Dirección General de Delitos de Alto Impacto Cometidos en Agravio de Migrantes,FISCALÍAS ESPECIALIZADAS PARA PERSONAS MIGRANTES ,,,,GOB,"Carretera a Torreón Km 2.5, C.P. 25129 Saltillo, Coahuila",Directorio OIM
Fiscalía Especializada de Atención a Personas Migrantes,FISCALÍAS ESPECIALIZADAS PARA PERSONAS MIGRANTES ,,,,GOB,"Calz. Joaquín Amaro, esq.  Av. Venustiano Carranza s/n, Col. Moderna C.P.70110, Ixtepec, Oaxaca",Directorio OIM
Fiscalía Especializada de Atención a Personas Migrantes,FISCALÍAS ESPECIALIZADAS PARA PERSONAS MIGRANTES ,,,,GOB,"Av. México s/n, esquina Caboa, Frente a edificio de INM, Pueblo Subteniente Lopez C.P.77900, Chetumal, Q. Roo",Directorio OIM
Fiscalía Especializada de Atención a Personas Migrantes,FISCALÍAS ESPECIALIZADAS PARA PERSONAS MIGRANTES ,,,,GOB,"Calle 50 s/n, Col. Benito Juárez, Tenosique, Tabasco",Directorio OIM
Fiscalía Especializada de Atención para Personas Migrantes,FISCALÍAS ESPECIALIZADAS PARA PERSONAS MIGRANTES ,,,,GOB,"Circuito Guizar y Valencia 147 Col. Reserva Territorial C.P. 91096, Xalapa, Veracruz",Directorio OIM
